Name	GWP_constr	GWP_op
NUCLEAR	0.000000	0.000000
CCGT	294.064000	0.000000
CCGT_AMMONIA	0.000000	0.000000
IMPORTED_COAL_CENTRAL	0.000000	0.000000
LOCAL_COAL_CENTRAL	115.965257	0.000000
BIOMASS_TO_POWER	0.000000	0.000000
PV_ROOFTOP	499.126914	0.000000
PV_UTILITY	0.000000	0.000000
PT_POWER_BLOCK	0.000000	0.000000
ST_POWER_BLOCK	0.000000	0.000000
WIND_ONSHORE	157.601812	0.000000
WIND_OFFSHORE	0.000000	0.000000
HYDRO_DAM	663.481989	0.000000
HYDRO_RIVER	404.923230	0.000000
TIDAL	0.000000	0.000000
WAVE	0.000000	0.000000
GEOTHERMAL	997.163600	0.000000
IND_COGEN_GAS	0.000000	0.000000
IND_COGEN_WOOD	0.000000	0.000000
IND_COGEN_WASTE	0.000000	0.000000
IND_BOILER_GAS	5.389130	0.000000
IND_BOILER_WOOD	0.000000	0.000000
IND_BOILER_OIL	0.000012	0.000000
IND_BOILER_COAL	8.360647	0.000000
IND_BOILER_WASTE	0.000015	0.000000
IND_DIRECT_ELEC	0.000000	0.000000
DHN_HP_ELEC	0.000000	0.000000
DHN_COGEN_GAS	32.987136	0.000000
DHN_COGEN_WOOD	0.000127	0.000000
DHN_COGEN_WASTE	0.423677	0.000000
DHN_COGEN_WET_BIOMASS	0.000000	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.000000	0.000000
DHN_BOILER_GAS	0.000000	0.000000
DHN_BOILER_WOOD	9.935313	0.000000
DHN_BOILER_OIL	0.000000	0.000000
DHN_DEEP_GEO	82.223933	0.000000
DHN_SOLAR	1.474799	0.000000
DEC_HP_ELEC	45.802778	0.000000
DEC_THHP_GAS	0.000000	0.000000
DEC_COGEN_GAS	0.000000	0.000000
DEC_COGEN_OIL	0.000000	0.000000
DEC_ADVCOGEN_GAS	0.000000	0.000000
DEC_ADVCOGEN_H2	0.000000	0.000000
DEC_BOILER_GAS	35.071429	0.000000
DEC_BOILER_WOOD	0.000019	0.000000
COAL_STOVE	18.608824	0.000000
DEC_BOILER_OIL	28.866688	0.000000
DEC_SOLAR	58.291470	0.000000
DEC_DIRECT_ELEC	1.440600	0.000000
DEC_THHP_GAS_COLD	0.000000	0.000000
DEC_ELEC_COLD	4744.946991	0.000000
IND_ELEC_COLD	17.973629	0.000000
TRAMWAY_TROLLEY	0.000000	0.000000
BUS_COACH_DIESEL	0.000000	0.000000
BUS_COACH_GASOLINE	0.000000	0.000000
BUS_COACH_HYDIESEL	0.000000	0.000000
BUS_COACH_CNG_STOICH	0.000000	0.000000
BUS_COACH_FC_HYBRIDH2	0.000000	0.000000
TRAIN_PUB	0.000000	0.000000
MOTORCYCLE	0.000000	0.000000
CAR_GASOLINE	0.000000	0.000000
CAR_DIESEL	0.000000	0.000000
CAR_NG	0.000000	0.000000
CAR_METHANOL	0.000000	0.000000
CAR_HEV	0.000000	0.000000
CAR_PHEV	0.000000	0.000000
MOTORCYCLE_ELECTRIC	0.000000	0.000000
CAR_BEV	0.000000	0.000000
CAR_FUEL_CELL	0.000000	0.000000
TRAIN_FREIGHT	0.000000	0.000000
BOAT_FREIGHT_DIESEL	0.000000	0.000000
BOAT_FREIGHT_NG	0.000000	0.000000
BOAT_FREIGHT_METHANOL	0.000000	0.000000
