Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	IMPORTED_GAS	WOOD	WET_BIOMASS	IMPORTED_COAL	LOCAL_COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	H2_EXPORT	GAS_RE_EXPORT	AMMONIA_EXPORT	METHANOL_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	PT_HEAT	ST_HEAT	NUCLEAR	CCGT	CCGT_AMMONIA	IMPORTED_COAL_CENTRAL	LOCAL_COAL_CENTRAL	BIOMASS_TO_POWER	PV_ROOFTOP	PV_UTILITY	PT_POWER_BLOCK	ST_POWER_BLOCK	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_DAM	HYDRO_RIVER	TIDAL	WAVE	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	COAL_STOVE	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	DEC_THHP_GAS_COLD	DEC_ELEC_COLD	IND_ELEC_COLD	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_GASOLINE	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	MOTORCYCLE	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	MOTORCYCLE_ELECTRIC	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_GASOLINE	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	EFFICIENCY	H2_INFRASTRUCTURE	DHN	GRID	HVAC_LINE	PT_COLLECTOR	ST_COLLECTOR	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	AMMONIA_TO_H2	DAM_STORAGE_Pin	DAM_STORAGE_Pout	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_COAL_STOVE_Pin	TS_COAL_STOVE_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	PT_STORAGE_Pin	PT_STORAGE_Pout	ST_STORAGE_Pin	ST_STORAGE_Pout	TS_COLD_Pin	TS_COLD_Pout	CAES_Pin	CAES_Pout	END_USE	
 1 	 1																																	0.000000																																																																																							-0.714289														-0.000000					0.000000	0.680485																																																						-0.043771	0.077576									0.000000	
 1 	 2																																	0.000000																																																																																							-0.710497														-0.000000					0.000000	0.680485																																																						-0.045394	0.075406									0.000000	
 1 	 3																																	0.000000																																																																																							-0.709607														-0.000000					0.000000	0.680485																																																						-0.045725	0.074847									0.000000	
 1 	 4																																	0.000000																																																																																							-0.710527														-0.000000					0.000000	0.680485																																																						-0.045483	0.075525									0.000000	
 1 	 5																																	0.000000																																																																																							-0.635707														-0.000000					0.000000	0.680485																																																						-0.084740	0.039963									0.000000	
 1 	 6																																	0.000000																																																																																							-0.635446														-0.000000					0.000000	0.680485																																																						-0.084769	0.039730									0.000000	
 1 	 7																																	0.000000																																																																																							-0.696464														-0.000000					0.000000	0.680485																																																						-0.051627	0.067606									0.000000	
 1 	 8																																	0.000000																																																																																							-0.691150														-0.000000					0.000000	0.680485																																																						-0.053989	0.064654									0.000000	
 1 	 9																																	0.000000																																																																																							-0.674918														-0.000000					0.000000	0.680485																																																						-0.061940	0.056373									0.000000	
 1 	 10																																	0.000000																																																																																							-0.656010														-0.000000					0.000000	0.680485																																																						-0.072068	0.047593									0.000000	
 1 	 11																																	0.000000																																																																																							-0.716282														-0.000000					0.000000	0.680485																																																						-0.043019	0.078817									0.000000	
 1 	 12																																	0.000000																																																																																							-0.716296														-0.000000					0.000000	0.680485																																																						-0.042943	0.078754									0.000000	
 1 	 13																																	0.000000																																																																																							-0.716272														-0.000000					0.000000	0.680485																																																						-0.043014	0.078800									0.000000	
 1 	 14																																	0.000000																																																																																							-0.665937														-0.000000					0.000000	0.680485																																																						-0.066624	0.052077									0.000000	
 1 	 15																																	0.000000																																																																																							-0.706375														-0.000000					0.000000	0.680485																																																						-0.047124	0.073014									0.000000	
 1 	 16																																	0.000000																																																																																							-0.701954														-0.000000					0.000000	0.680485																																																						-0.049092	0.070560									0.000000	
 1 	 17																																	0.000000																																																																																							-0.688961														-0.000000					0.000000	0.680485																																																						-0.054840	0.063316									0.000000	
 1 	 18																																	0.000000																																																																																							-0.679710														-0.000000					0.000000	0.680485																																																						-0.059461	0.058686									0.000000	
 1 	 19																																	0.000000																																																																																							-0.680427														-0.000000					0.000000	0.680485																																																						-0.059321	0.059263									0.000000	
 1 	 20																																	0.000000																																																																																							-0.663872														-0.000000					0.000000	0.680485																																																						-0.067918	0.051305									0.000000	
 1 	 21																																	0.000000																																																																																							-0.647698														-0.000000					0.000000	0.680485																																																						-0.077133	0.044346									0.000000	
 1 	 22																																	0.000000																																																																																							-0.641756														-0.000000					0.000000	0.680485																																																						-0.080741	0.042012									0.000000	
 1 	 23																																	0.000000																																																																																							-0.635989														-0.000000					0.000000	0.680485																																																						-0.084727	0.040231									0.000000	
 1 	 24																																	0.000000																																																																																							-0.635495														-0.000000					0.000000	0.680485																																																						-0.084493	0.039503									0.000000	
 2 	 1																																	0.000000																																																																																							-0.716294														-0.000000					0.000000	0.680485																																																						-0.042952	0.078761									0.000000	
 2 	 2																																	0.000000																																																																																							-0.716288														-0.000000					0.000000	0.680485																																																						-0.043027	0.078830									0.000000	
 2 	 3																																	0.000000																																																																																							-0.716297														-0.000000					0.000000	0.680485																																																						-0.042975	0.078787									0.000000	
 2 	 4																																	0.000000																																																																																							-0.695496														-0.000000					0.000000	0.680485																																																						-0.052092	0.067103									0.000000	
 2 	 5																																	0.000000																																																																																							-0.635801														-0.000000					0.000000	0.680485																																																						-0.084518	0.039835									0.000000	
 2 	 6																																	0.000000																																																																																							-0.635324														-0.000000					0.000000	0.680485																																																						-0.084517	0.039356									0.000000	
 2 	 7																																	0.000000																																																																																							-0.647560														-0.000000					0.000000	0.680485																																																						-0.076954	0.044029									0.000000	
 2 	 8																																	0.000000																																																																																							-0.712551														-0.000000					0.000000	0.680485																																																						-0.044214	0.076280									0.000000	
 2 	 9																																	0.000000																																																																																							-0.665139														-0.000000					0.000000	0.680485																																																						-0.066288	0.050942									0.000000	
 2 	 10																																	0.000000																																																																																							-0.708572														-0.000000					0.000000	0.680485																																																						-0.045878	0.073965									0.000000	
 2 	 11																																	0.000000																																																																																							-0.716300														-0.000000					0.000000	0.680485																																																						-0.042931	0.078746									0.000000	
 2 	 12																																	0.000000																																																																																							-0.716300														-0.000000					0.000000	0.680485																																																						-0.042930	0.078744									0.000000	
 2 	 13																																	0.000000																																																																																							-0.716300														-0.000000					0.000000	0.680485																																																						-0.042931	0.078746									0.000000	
 2 	 14																																	0.000000																																																																																							-0.653299														-0.000000					0.000000	0.680485																																																						-0.073126	0.045940									0.000000	
 2 	 15																																	0.000000																																																																																							-0.708068														-0.000000					0.000000	0.680485																																																						-0.046079	0.073661									0.000000	
 2 	 16																																	0.000000																																																																																							-0.705830														-0.000000					0.000000	0.680485																																																						-0.047312	0.072657									0.000000	
 2 	 17																																	0.000000																																																																																							-0.681567														-0.000000					0.000000	0.680485																																																						-0.058591	0.059672									0.000000	
 2 	 18																																	0.000000																																																																																							-0.680476														-0.000000					0.000000	0.680485																																																						-0.059406	0.059397									0.000000	
