TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	0.000000	0.000000	60.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.843906	0.065586	0.000000
CCGT	318.064511	8.128878	25.000000	0.000000	0.412006	Infinity	0.000000	0.000563	1.000000	0.034376	0.850000	0.081224	75.722583
CCGT_AMMONIA	0.003521	0.000089	25.000000	0.000000	0.000005	Infinity	0.000000	0.000000	1.000000	0.001298	0.961538	0.081224	0.000838
IMPORTED_COAL_CENTRAL	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.868000	0.072238	0.000000
LOCAL_COAL_CENTRAL	0.001423	0.000021	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.002909	0.856000	0.072238	0.000145
BIOMASS_TO_POWER	0.000543	0.000021	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000431	0.856000	0.072238	0.000111
PV_ROOFTOP	183.992547	2.558640	40.000000	0.300000	0.300000	98.400000	0.000000	0.001907	1.000000	0.159810	1.000000	0.069840	624.429091
PV_UTILITY	7127.195343	181.866898	40.000000	0.000000	25.646120	708.000000	0.000000	0.203141	1.000000	0.199157	1.000000	0.069840	53380.604342
PT_POWER_BLOCK	0.000369	0.000022	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000243	1.000000	0.081224	0.000000
ST_POWER_BLOCK	0.000324	0.000027	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000143	1.000000	0.081224	0.000000
WIND_ONSHORE	0.002046	0.000034	30.000000	0.000000	0.000002	7.300000	0.000000	0.000000	1.000000	0.004787	1.000000	0.075785	0.001327
WIND_OFFSHORE	31097.401813	1240.304235	30.000000	0.000000	27.269562	48.800000	0.000000	0.535514	1.000000	0.493757	1.000000	0.075785	16984.846958
HYDRO_DAM	39217.738357	196.056016	40.000000	9.336000	9.336001	51.200000	0.000000	0.185160	1.000000	0.498662	1.000000	0.069840	15804.728952
HYDRO_RIVER	19054.662855	190.511880	40.000000	3.777000	3.777000	27.800000	0.000000	0.073715	1.000000	0.490714	1.000000	0.069840	4769.671144
TIDAL	0.000000	0.000000	20.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.090037	0.000000
WAVE	0.000000	0.000000	20.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.090037	0.000000
GEOTHERMAL	0.001369	0.000025	30.000000	0.000000	0.000000	1.200000	0.000000	0.000000	1.000000	0.001323	0.860000	0.075785	0.004892
IND_COGEN_GAS	0.000435	0.000028	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000636	0.850000	0.081224	0.000341
IND_COGEN_WOOD	0.000406	0.000015	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000705	0.850000	0.081224	0.000067
