Name	C_inv	C_maint	C_op
NUCLEAR	0.000000	0.000000	0.000000
CCGT	230.255042	67.587584	0.000000
CCGT_AMMONIA	0.000000	0.000000	0.000000
IMPORTED_COAL_CENTRAL	0.000000	0.000000	0.000000
LOCAL_COAL_CENTRAL	162.005576	26.184344	0.000000
BIOMASS_TO_POWER	38.328404	20.663383	0.000000
PV_ROOFTOP	10.138754	1.645406	0.000000
PV_UTILITY	0.000000	0.000000	0.000000
PT_POWER_BLOCK	0.000000	0.000000	0.000000
ST_POWER_BLOCK	0.000000	0.000000	0.000000
WIND_ONSHORE	0.119883	0.026925	0.000000
WIND_OFFSHORE	0.000000	0.000000	0.000000
HYDRO_DAM	1771.543376	253.655835	0.000000
HYDRO_RIVER	745.834767	106.793315	0.000000
TIDAL	0.000000	0.000000	0.000000
WAVE	0.000000	0.000000	0.000000
GEOTHERMAL	0.000000	0.000000	0.000000
IND_COGEN_GAS	69.988287	55.492791	0.000000
IND_COGEN_WOOD	0.000000	0.000000	0.000000
IND_COGEN_WASTE	0.000000	0.000000	0.000000
IND_BOILER_GAS	2.469972	0.504852	0.000000
IND_BOILER_WOOD	0.000000	0.000000	0.000000
IND_BOILER_OIL	0.000000	0.000000	0.000000
IND_BOILER_COAL	55.494329	11.322470	0.000000
IND_BOILER_WASTE	0.000000	0.000000	0.000000
IND_DIRECT_ELEC	0.000040	0.000002	0.000000
DHN_HP_ELEC	0.000000	0.000000	0.000000
DHN_COGEN_GAS	0.000000	0.000000	0.000000
DHN_COGEN_WOOD	150.709757	67.933488	0.000000
DHN_COGEN_WASTE	0.000000	0.000000	0.000000
DHN_COGEN_WET_BIOMASS	0.000000	0.000000	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.000000	0.000000	0.000000
DHN_BOILER_GAS	0.000000	0.000000	0.000000
DHN_BOILER_WOOD	0.000000	0.000000	0.000000
DHN_BOILER_OIL	0.000000	0.000000	0.000000
DHN_DEEP_GEO	0.000000	0.000000	0.000000
DHN_SOLAR	0.000000	0.000000	0.000000
DEC_HP_ELEC	0.000000	0.000000	0.000000
DEC_THHP_GAS	0.000054	0.000018	0.000000
DEC_COGEN_GAS	0.000000	0.000000	0.000000
DEC_COGEN_OIL	56.216993	38.308202	0.000000
DEC_ADVCOGEN_GAS	0.000000	0.000000	0.000000
DEC_ADVCOGEN_H2	0.000000	0.000000	0.000000
DEC_BOILER_GAS	252.840647	77.398949	0.000000
DEC_BOILER_WOOD	610.367800	217.883870	0.000000
COAL_STOVE	0.000000	0.000000	0.000000
DEC_BOILER_OIL	0.000000	0.000000	0.000000
DEC_SOLAR	0.000000	0.000000	0.000000
DEC_DIRECT_ELEC	0.000064	0.000003	0.000000
DEC_THHP_GAS_COLD	0.000000	0.000000	0.000000
DEC_ELEC_COLD	74.603347	32.825731	0.000000
IND_ELEC_COLD	2.817431	0.254112	0.000000
TRAMWAY_TROLLEY	0.000000	0.000000	0.000000
BUS_COACH_DIESEL	6055.054142	3028.114891	0.000000
BUS_COACH_GASOLINE	2018.351376	1009.834466	0.000000
BUS_COACH_HYDIESEL	0.000000	0.000000	0.000000
BUS_COACH_CNG_STOICH	0.000000	0.000000	0.000000
BUS_COACH_FC_HYBRIDH2	0.000000	0.000000	0.000000
TRAIN_PUB	0.000005	0.000003	0.000000
MOTORCYCLE	481.812397	210.522934	0.000000
CAR_GASOLINE	5980.318806	2613.088127	0.000000
CAR_DIESEL	0.000000	0.000000	0.000000
CAR_NG	2811.269734	1187.767326	0.000000
CAR_METHANOL	0.000000	0.000000	0.000000
CAR_HEV	0.000000	0.000000	0.000000
CAR_PHEV	0.000000	0.000000	0.000000
MOTORCYCLE_ELECTRIC	0.000000	0.000000	0.000000
CAR_BEV	0.000000	0.000000	0.000000
CAR_FUEL_CELL	0.000000	0.000000	0.000000
TRAIN_FREIGHT	70.464196	20.216217	0.000000
BOAT_FREIGHT_DIESEL	62.676829	47.539565	0.000000
BOAT_FREIGHT_NG	0.000000	0.000000	0.000000
BOAT_FREIGHT_METHANOL	0.000000	0.000000	0.000000
TRUCK_DIESEL	2196.313143	1100.966127	0.000000
TRUCK_GASOLINE	2196.500878	1100.966127	0.000000
TRUCK_METHANOL	0.000000	0.000000	0.000000
TRUCK_FUEL_CELL	0.000000	0.000000	0.000000
TRUCK_ELEC	0.000000	0.000000	0.000000
TRUCK_NG	0.000000	0.000000	0.000000
HABER_BOSCH	0.000043	0.000009	0.000000
OIL_TO_HVC	172.779525	8.692948	0.000000
GAS_TO_HVC	0.000000	0.000000	0.000000
BIOMASS_TO_HVC	0.000000	0.000000	0.000000
METHANOL_TO_HVC	0.000000	0.000000	0.000000
METHANE_TO_METHANOL	0.000024	0.000013	0.000000
BIOMASS_TO_METHANOL	0.000032	0.000005	0.000000
DAM_STORAGE	0.000000	0.000000	0.000000
PHS	0.000000	0.000000	0.000000
BATT_LI	0.000141	0.000002	0.000000
BEV_BATT	0.000000	0.000000	0.000000
PHEV_BATT	0.000000	0.000000	0.000000
TS_DEC_DIRECT_ELEC	0.000116	0.000010	0.000000
TS_DEC_HP_ELEC	0.000108	0.000009	0.000000
TS_DEC_THHP_GAS	0.000116	0.000010	0.000000
TS_DEC_COGEN_GAS	0.000108	0.000009	0.000000
TS_DEC_COGEN_OIL	0.000116	0.000010	0.000000
TS_DEC_ADVCOGEN_GAS	0.000108	0.000009	0.000000
TS_DEC_ADVCOGEN_H2	0.000108	0.000009	0.000000
TS_DEC_BOILER_GAS	102.800088	8.878617	0.000000
TS_DEC_BOILER_WOOD	127.338976	10.997987	0.000000
TS_COAL_STOVE	0.000837	0.000072	0.000000
TS_DEC_BOILER_OIL	0.000108	0.000009	0.000000
TS_DHN_DAILY	0.000000	0.000000	0.000000
TS_DHN_SEASONAL	0.000000	0.000000	0.000000
TS_HIGH_TEMP	0.000148	0.000020	0.000000
GAS_STORAGE	0.002430	0.000839	0.000000
H2_STORAGE	0.000881	0.000617	0.000000
DIESEL_STORAGE	0.000627	0.000276	0.000000
GASOLINE_STORAGE	0.000628	0.000277	0.000000
LFO_STORAGE	0.000624	0.000275	0.000000
AMMONIA_STORAGE	0.000625	0.000276	0.000000
METHANOL_STORAGE	0.000626	0.000276	0.000000
CO2_STORAGE	0.001579	0.000175	0.000000
PT_STORAGE	0.000000	0.000000	0.000000
ST_STORAGE	0.000000	0.000000	0.000000
TS_COLD	0.000000	0.000000	0.000000
