TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	23259.504049	494.064001	60.000000	4.800000	4.800000	7.200000	0.000000	0.043111	1.000000	0.843906	0.843906	0.025393	3397.824007
CCGT	0.002993	0.000076	25.000000	0.000000	0.000004	Infinity	0.000000	0.000000	1.000000	0.007902	0.850000	0.048263	0.000713
CCGT_AMMONIA	0.002045	0.000052	25.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.002834	0.961538	0.048263	0.000487
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.868000	0.036934	0.000000
COAL_IGCC	0.005672	0.000086	35.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.007300	0.856000	0.036934	0.000579
BIOMASS_TO_POWER	0.002317	0.000097	35.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.002599	0.868000	0.036934	0.000458
PV_ROOFTOP	4423.652421	58.331375	25.000000	5.995000	5.995003	130.000000	0.000000	0.009638	1.000000	0.151063	1.000000	0.048263	12478.178127
PV_UTILITY	57393.348102	1442.534062	25.000000	0.000000	171.119106	1400.000000	0.000000	0.342029	1.000000	0.187807	1.000000	0.048263	356172.440488
PT_POWER_BLOCK	0.001126	0.000068	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000340	1.000000	0.048263	0.000000
ST_POWER_BLOCK	0.000931	0.000076	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000355	1.000000	0.048263	0.000000
WIND_ONSHORE	48479.999986	807.360000	30.000000	7.591000	48.000000	48.000000	0.000000	0.174232	1.000000	0.341064	1.000000	0.041639	29896.799991
WIND_OFFSHORE	83118.047637	3347.577597	30.000000	0.000000	66.210000	66.210000	0.000000	0.286473	1.000000	0.406545	1.000000	0.041639	41238.898469
HYDRO_DAM	83774.500317	418.802701	40.000000	15.677000	19.942986	19.943000	0.000000	0.075560	1.000000	0.356000	1.000000	0.033427	33761.081748
HYDRO_RIVER	64706.143946	646.943440	40.000000	12.826000	12.826000	16.317000	0.000000	0.057973	1.000000	0.424698	1.000000	0.033427	16196.929327
TIDAL	0.000000	0.000000	20.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.058246	0.000000
WAVE	0.000000	0.000000	20.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.058246	0.000000
GEOTHERMAL	8985.603145	170.724060	30.000000	1.200000	1.200000	4.200000	0.000000	0.010983	1.000000	0.860000	0.860000	0.041639	29914.918469
IND_COGEN_GAS	0.002000	0.000132	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.004280	0.850000	0.048263	0.001455
IND_COGEN_WOOD	0.002120	0.000079	25.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.003837	0.850000	0.048263	0.000324
IND_COGEN_WASTE	0.002606	0.000099	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.003520	0.850000	0.048263	0.000577
IND_BOILER_GAS	0.001746	0.000035	17.000000	0.000000	0.000030	Infinity	0.000000	0.000000	1.000000	0.016292	0.950000	0.067080	0.000365
IND_BOILER_WOOD	0.001793	0.000036	17.000000	0.000000	0.000016	Infinity	0.000000	0.000000	1.000000	0.012220	0.900000	0.067080	0.000449
IND_BOILER_OIL	0.001168	0.000025	17.000000	0.000000	0.000021	Infinity	0.000000	0.000000	1.000000	0.003575	0.950000	0.067080	0.000262
IND_BOILER_COAL	1455.242964	29.059375	17.000000	0.000000	12.634511	Infinity	0.000000	0.604545	1.000000	0.628714	0.900000	0.067080	608.730734
IND_BOILER_WASTE	0.003281	0.000066	17.000000	0.000000	0.000028	Infinity	0.000000	0.000000	1.000000	0.036291	0.900000	0.067080	0.000822
IND_DIRECT_ELEC	4109.250253	18.670542	15.000000	0.000000	12.364597	Infinity	0.000000	0.395455	1.000000	0.420243	0.950000	0.074944	18.175958
DHN_HP_ELEC	19625.434747	683.099017	25.000000	0.000000	56.924918	Infinity	0.000000	1.000000	1.000000	0.684085	0.950000	0.048263	9949.906426
DHN_COGEN_GAS	0.003673	0.000110	25.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.007481	0.850000	0.048263	0.001437
DHN_COGEN_WOOD	0.001780	0.000067	25.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.003283	0.850000	0.048263	0.000272
DHN_COGEN_WASTE	0.002400	0.000091	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.002762	0.850000	0.048263	0.000531
DHN_COGEN_WET_BIOMASS	0.001220	0.000203	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.003732	0.745500	0.048263	0.001343
DHN_COGEN_BIO_HYDROLYSIS	0.002514	0.000123	15.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.003226	0.844900	0.074944	0.000548
DHN_BOILER_GAS	0.000336	0.000007	17.000000	0.000000	0.000006	Infinity	0.000000	0.000000	1.000000	0.006859	0.950000	0.067080	0.000070
DHN_BOILER_WOOD	0.000601	0.000012	17.000000	0.000000	0.000005	Infinity	0.000000	0.000000	1.000000	0.007142	0.900000	0.067080	0.000151
DHN_BOILER_OIL	0.000276	0.000006	17.000000	0.000000	0.000005	Infinity	0.000000	0.000000	1.000000	0.002984	0.950000	0.067080	0.000062
DHN_DEEP_GEO	0.012204	0.000464	30.000000	0.000000	0.000008	30.800000	0.000000	0.000000	1.000000	0.068727	0.850000	0.041639	0.006580
DHN_SOLAR	0.002472	0.000003	30.000000	0.000000	0.000007	Infinity	0.000000	0.000000	1.000000	0.010714	1.000000	0.041639	0.001511
DEC_HP_ELEC	44359.312477	1897.739061	18.000000	0.000000	90.153875	Infinity	0.000000	0.992518	1.000000	0.408345	1.000000	0.063806	14865.472389
