TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	23259.504044	494.068734	60.000000	4.800000	4.800000	7.200000	0.000000	0.052016	1.000000	0.850000	0.850000	0.025393	3397.824006
CCGT	0.008969	0.000214	25.000000	0.000000	0.000011	Infinity	0.000000	0.000000	1.000000	0.022636	0.955769	0.048263	0.001996
CCGT_AMMONIA	0.001334	0.000032	25.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.002356	0.590000	0.048263	0.000297
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.862792	0.036934	0.000000
COAL_IGCC	0.014408	0.000210	35.000000	0.000000	0.000004	Infinity	0.000000	0.000000	1.000000	0.014164	0.850864	0.036934	0.001426
PV_ROOFTOP	0.002068	0.000027	25.000000	0.000000	0.000003	130.000000	0.000000	0.000000	1.000000	0.003162	1.000000	0.048263	0.005833
PV_UTILITY	41157.425473	1034.815418	25.000000	0.000000	122.710368	1400.000000	0.000000	0.289758	1.000000	0.185215	1.000000	0.048263	255413.040739
PT_POWER_BLOCK	0.000622	0.000037	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000523	1.000000	0.048263	0.000000
ST_POWER_BLOCK	3083.869276	308.386928	25.000000	0.000000	61.677386	Infinity	0.000000	0.365446	1.000000	0.464750	1.000000	0.048263	0.000000
WIND_ONSHORE	54814.079994	807.360000	30.000000	0.000000	48.000000	48.000000	0.000000	0.204978	1.000000	0.334957	1.000000	0.041639	29896.799997
