Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	IMPORTED_GAS	WOOD	WET_BIOMASS	IMPORTED_COAL	LOCAL_COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	PT_HEAT	ST_HEAT	NUCLEAR	CCGT	CCGT_AMMONIA	IMPORTED_COAL_CENTRAL	LOCAL_COAL_CENTRAL	BIOMASS_TO_POWER	PV_ROOFTOP	PV_UTILITY	PT_POWER_BLOCK	ST_POWER_BLOCK	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_DAM	HYDRO_RIVER	TIDAL	WAVE	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	COAL_STOVE	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	DEC_THHP_GAS_COLD	DEC_ELEC_COLD	IND_ELEC_COLD	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_GASOLINE	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	MOTORCYCLE	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	MOTORCYCLE_ELECTRIC	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_GASOLINE	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	EFFICIENCY	H2_INFRASTRUCTURE	CHARGING_STATION	DHN	GRID	HVAC_LINE	PT_COLLECTOR	ST_COLLECTOR	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	SYN_METHANOLATION	AMMONIA_TO_H2	DAM_STORAGE_Pin	DAM_STORAGE_Pout	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_COAL_STOVE_Pin	TS_COAL_STOVE_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	PT_STORAGE_Pin	PT_STORAGE_Pout	ST_STORAGE_Pin	ST_STORAGE_Pout	TS_COLD_Pin	TS_COLD_Pout	CAES_Pin	CAES_Pout	END_USE	
 4 	 2																							0.000269																			-0.000269																																																																																																																																																															0.000000	
 4 	 3																							0.000276																			-0.000276																																																																																																																																																															0.000000	
 4 	 4																							0.000257																			-0.000257																																																																																																																																																															0.000000	
 4 	 5																							0.000230																			-0.000230																																																																																																																																																															0.000000	
 4 	 6																							0.000208																			-0.000208																																																																																																																																																															0.000000	
 4 	 7																							0.000136																			-0.000136																																																																																																																																																															0.000000	
 4 	 8																							0.000120																			-0.000120																																																																																																																																																															0.000000	
 4 	 9																							0.000147																			-0.000147																																																																																																																																																															0.000000	
 4 	 10																							0.000182																			-0.000182																																																																																																																																																															0.000000	
 4 	 11																							0.000214																			-0.000214																																																																																																																																																															0.000000	
 4 	 12																							0.000205																			-0.000205																																																																																																																																																															0.000000	
 4 	 13																							0.000202																			-0.000202																																																																																																																																																															0.000000	
 4 	 14																							0.000207																			-0.000207																																																																																																																																																															0.000000	
 4 	 15																							0.000215																			-0.000215																																																																																																																																																															0.000000	
 4 	 16																							0.000240																			-0.000240																																																																																																																																																															0.000000	
 4 	 17																							0.000259																			-0.000259																																																																																																																																																															0.000000	
 4 	 18																							0.000278																			-0.000278																																																																																																																																																															0.000000	
 4 	 19																							0.000298																			-0.000298																																																																																																																																																															0.000000	
 4 	 20																							0.000291																			-0.000291																																																																																																																																																															0.000000	
 4 	 21																							0.000269																			-0.000269																																																																																																																																																															0.000000	
 4 	 22																							0.000255																			-0.000255																																																																																																																																																															0.000000	
 4 	 23																							0.000266																			-0.000266																																																																																																																																																															0.000000	
 4 	 24																							0.000236																			-0.000236																																																																																																																																																															0.000000	
 5 	 1																							0.000774																			-0.000774																																																																																																																																																															0.000000	
 5 	 2																							0.000759																			-0.000759																																																																																																																																																															0.000000	
 5 	 3																							0.000844																			-0.000844																																																																																																																																																															0.000000	
 5 	 4																							0.000925																			-0.000925																																																																																																																																																															0.000000	
 5 	 5																							0.001077																			-0.001077																																																																																																																																																															0.000000	
 5 	 6																							0.001201																			-0.001201																																																																																																																																																															0.000000	
 5 	 7																							0.001525																			-0.001525																																																																																																																																																															0.000000	
 5 	 8																							0.001949																			-0.001949																																																																																																																																																															0.000000	
 5 	 9																							0.002059																			-0.002059																																																																																																																																																															0.000000	
 5 	 10																							0.002000																			-0.002000																																																																																																																																																															0.000000	
 5 	 11																							0.001861																			-0.001861																																																																																																																																																															0.000000	
 5 	 12																							0.001645																			-0.001645																																																																																																																																																															0.000000	
 5 	 13																							0.001395																			-0.001395																																																																																																																																																															0.000000	
 5 	 14																							0.001154																			-0.001154																																																																																																																																																															0.000000	
 5 	 15																							0.000968																			-0.000968																																																																																																																																																															0.000000	
 5 	 16																							0.000891																			-0.000891																																																																																																																																																															0.000000	
 5 	 17																							0.000926																			-0.000926																																																																																																																																																															0.000000	
 5 	 18																							0.001097																			-0.001097																																																																																																																																																															0.000000	
 5 	 19																							0.001332																			-0.001332																																																																																																																																																															0.000000	
 5 	 20																							0.001395																			-0.001395																																																																																																																																																															0.000000	
 5 	 21																							0.001350																			-0.001350																																																																																																																																																															0.000000	
 5 	 22																							0.001209																			-0.001209																																																																																																																																																															0.000000	
 5 	 23																							0.000963																			-0.000963																																																																																																																																																															0.000000	
 5 	 24																							0.000726																			-0.000726																																																																																																																																																															0.000000	
 6 	 1																							0.000162																			-0.000162																																																																																																																																																															0.000000	
 6 	 2																							0.000147																			-0.000147																																																																																																																																																															0.000000	
 6 	 3																							0.000127																			-0.000127																																																																																																																																																															0.000000	
 6 	 4																							0.000093																			-0.000093																																																																																																																																																															0.000000	
 6 	 5																							0.000046																			-0.000046																																																																																																																																																															0.000000	
 6 	 6																							0.000012																			-0.000012																																																																																																																																																															0.000000	
 6 	 7																							0.000003																			-0.000003																																																																																																																																																															0.000000	
 6 	 8																							0.000001																			-0.000001																																																																																																																																																															0.000000	
 6 	 9																							0.000023																			-0.000023																																																																																																																																																															0.000000	
 6 	 10																							0.000099																			-0.000099																																																																																																																																																															0.000000	
 6 	 11																							0.000149																			-0.000149																																																																																																																																																															0.000000	
 6 	 12																							0.000154																			-0.000154																																																																																																																																																															0.000000	
 6 	 13																							0.000143																			-0.000143																																																																																																																																																															0.000000	
 6 	 14																							0.000135																			-0.000135																																																																																																																																																															0.000000	
 6 	 15																							0.000151																			-0.000151																																																																																																																																																															0.000000	
 6 	 16																							0.000195																			-0.000195																																																																																																																																																															0.000000	
 6 	 17																							0.000245																			-0.000245																																																																																																																																																															0.000000	
 6 	 18																							0.000312																			-0.000312																																																																																																																																																															0.000000	
 6 	 19																							0.000447																			-0.000447																																																																																																																																																															0.000000	
 6 	 20																							0.000569																			-0.000569																																																																																																																																																															0.000000	
 6 	 21																							0.000661																			-0.000661																																																																																																																																																															0.000000	
 6 	 22																							0.000601																			-0.000601																																																																																																																																																															0.000000	
 6 	 23																							0.000367																			-0.000367																																																																																																																																																															0.000000	
 6 	 24																							0.000206																			-0.000206																																																																																																																																																															0.000000	
 7 	 1																							0.000105																			-0.000105																																																																																																																																																															0.000000	
 7 	 2																							0.000076																			-0.000076																																																																																																																																																															0.000000	
 7 	 3																							0.000061																			-0.000061																																																																																																																																																															0.000000	
 7 	 4																							0.000048																			-0.000048																																																																																																																																																															0.000000	
 7 	 5																							0.000037																			-0.000037																																																																																																																																																															0.000000	
 7 	 6																							0.000030																			-0.000030																																																																																																																																																															0.000000	
 7 	 7																							0.000011																			-0.000011																																																																																																																																																															0.000000	
 7 	 8																							0.000012																			-0.000012																																																																																																																																																															0.000000	
 7 	 9																							0.000044																			-0.000044																																																																																																																																																															0.000000	
 7 	 10																							0.000033																			-0.000033																																																																																																																																																															0.000000	
 7 	 11																							0.000017																			-0.000017																																																																																																																																																															0.000000	
 7 	 12																							0.000007																			-0.000007																																																																																																																																																															0.000000	
 7 	 13																							0.000003																			-0.000003																																																																																																																																																															0.000000	
 7 	 14																							0.000003																			-0.000003																																																																																																																																																															0.000000	
 7 	 15																							0.000008																			-0.000008																																																																																																																																																															0.000000	
 7 	 16																							0.000022																			-0.000022																																																																																																																																																															0.000000	
 7 	 17																							0.000042																			-0.000042																																																																																																																																																															0.000000	
 7 	 18																							0.000080																			-0.000080																																																																																																																																																															0.000000	
 7 	 19																							0.000146																			-0.000146																																																																																																																																																															0.000000	
 7 	 20																							0.000211																			-0.000211																																																																																																																																																															0.000000	
 7 	 21																							0.000273																			-0.000273																																																																																																																																																															0.000000	
 7 	 22																							0.000336																			-0.000336																																																																																																																																																															0.000000	
 7 	 23																							0.000395																			-0.000395																																																																																																																																																															0.000000	
 7 	 24																							0.000371																			-0.000371																																																																																																																																																															0.000000	
 8 	 1																							0.000127																			-0.000127																																																																																																																																																															0.000000	
 8 	 2																							0.000122																			-0.000122																																																																																																																																																															0.000000	
 8 	 3																							0.000097																			-0.000097																																																																																																																																																															0.000000	
 8 	 4																							0.000082																			-0.000082																																																																																																																																																															0.000000	
 8 	 5																							0.000073																			-0.000073																																																																																																																																																															0.000000	
 8 	 6																							0.000089																			-0.000089																																																																																																																																																															0.000000	
 8 	 7																							0.000095																			-0.000095																																																																																																																																																															0.000000	
 8 	 8																							0.000195																			-0.000195																																																																																																																																																															0.000000	
 8 	 9																							0.000336																			-0.000336																																																																																																																																																															0.000000	
 8 	 10																							0.000367																			-0.000367																																																																																																																																																															0.000000	
 8 	 11																							0.000340																			-0.000340																																																																																																																																																															0.000000	
 8 	 12																							0.000294																			-0.000294																																																																																																																																																															0.000000	
 8 	 13																							0.000225																			-0.000225																																																																																																																																																															0.000000	
 8 	 14																							0.000173																			-0.000173																																																																																																																																																															0.000000	
 8 	 15																							0.000149																			-0.000149																																																																																																																																																															0.000000	
 8 	 16																							0.000137																			-0.000137																																																																																																																																																															0.000000	
 8 	 17																							0.000136																			-0.000136																																																																																																																																																															0.000000	
 8 	 18																							0.000143																			-0.000143																																																																																																																																																															0.000000	
 8 	 19																							0.000171																			-0.000171																																																																																																																																																															0.000000	
 8 	 20																							0.000207																			-0.000207																																																																																																																																																															0.000000	
 8 	 21																							0.000241																			-0.000241																																																																																																																																																															0.000000	
 8 	 22																							0.000259																			-0.000259																																																																																																																																																															0.000000	
 8 	 23																							0.000252																			-0.000252																																																																																																																																																															0.000000	
 8 	 24																							0.000243																			-0.000243																																																																																																																																																															0.000000	
 9 	 1																							0.000496																			-0.000496																																																																																																																																																															0.000000	
 9 	 2																							0.000456																			-0.000456																																																																																																																																																															0.000000	
 9 	 3																							0.000374																			-0.000374																																																																																																																																																															0.000000	
 9 	 4																							0.000229																			-0.000229																																																																																																																																																															0.000000	
 9 	 5																							0.000098																			-0.000098																																																																																																																																																															0.000000	
 9 	 6																							0.000075																			-0.000075																																																																																																																																																															0.000000	
 9 	 7																							0.000139																			-0.000139																																																																																																																																																															0.000000	
 9 	 8																							0.000550																			-0.000550																																																																																																																																																															0.000000	
 9 	 9																							0.000771																			-0.000771																																																																																																																																																															0.000000	
 9 	 10																							0.000822																			-0.000822																																																																																																																																																															0.000000	
 9 	 11																							0.000828																			-0.000828																																																																																																																																																															0.000000	
 9 	 12																							0.000805																			-0.000805																																																																																																																																																															0.000000	
 9 	 13																							0.000752																			-0.000752																																																																																																																																																															0.000000	
 9 	 14																							0.000686																			-0.000686																																																																																																																																																															0.000000	
 9 	 15																							0.000624																			-0.000624																																																																																																																																																															0.000000	
 9 	 16																							0.000582																			-0.000582																																																																																																																																																															0.000000	
 9 	 17																							0.000558																			-0.000558																																																																																																																																																															0.000000	
 9 	 18																							0.000592																			-0.000592																																																																																																																																																															0.000000	
 9 	 19																							0.000725																			-0.000725																																																																																																																																																															0.000000	
 9 	 20																							0.000852																			-0.000852																																																																																																																																																															0.000000	
 9 	 21																							0.000970																			-0.000970																																																																																																																																																															0.000000	
 9 	 22																							0.001008																			-0.001008																																																																																																																																																															0.000000	
 9 	 23																							0.000928																			-0.000928																																																																																																																																																															0.000000	
 9 	 24																							0.000784																			-0.000784																																																																																																																																																															0.000000	
 10 	 1																							0.000111																			-0.000111																																																																																																																																																															0.000000	
 10 	 2																							0.000119																			-0.000119																																																																																																																																																															0.000000	
 10 	 3																							0.000115																			-0.000115																																																																																																																																																															0.000000	
 10 	 4																							0.000107																			-0.000107																																																																																																																																																															0.000000	
 10 	 5																							0.000115																			-0.000115																																																																																																																																																															0.000000	
 10 	 6																							0.000137																			-0.000137																																																																																																																																																															0.000000	
 10 	 7																							0.000102																			-0.000102																																																																																																																																																															0.000000	
 10 	 8																							0.000061																			-0.000061																																																																																																																																																															0.000000	
 10 	 9																							0.000087																			-0.000087																																																																																																																																																															0.000000	
 10 	 10																							0.000124																			-0.000124																																																																																																																																																															0.000000	
 10 	 11																							0.000090																			-0.000090																																																																																																																																																															0.000000	
 10 	 12																							0.000041																			-0.000041																																																																																																																																																															0.000000	
 10 	 13																							0.000031																			-0.000031																																																																																																																																																															0.000000	
 10 	 14																							0.000045																			-0.000045																																																																																																																																																															0.000000	
 10 	 15																							0.000071																			-0.000071																																																																																																																																																															0.000000	
 10 	 16																							0.000104																			-0.000104																																																																																																																																																															0.000000	
 10 	 17																							0.000132																			-0.000132																																																																																																																																																															0.000000	
 10 	 18																							0.000149																			-0.000149																																																																																																																																																															0.000000	
 10 	 19																							0.000174																			-0.000174																																																																																																																																																															0.000000	
 10 	 20																							0.000185																			-0.000185																																																																																																																																																															0.000000	
 10 	 21																							0.000194																			-0.000194																																																																																																																																																															0.000000	
 10 	 22																							0.000196																			-0.000196																																																																																																																																																															0.000000	
 10 	 23																							0.000190																			-0.000190																																																																																																																																																															0.000000	
 10 	 24																							0.000173																			-0.000173																																																																																																																																																															0.000000	
 11 	 1																							0.000116																			-0.000116																																																																																																																																																															0.000000	
 11 	 2																							0.000121																			-0.000121																																																																																																																																																															0.000000	
 11 	 3																							0.000126																			-0.000126																																																																																																																																																															0.000000	
 11 	 4																							0.000112																			-0.000112																																																																																																																																																															0.000000	
 11 	 5																							0.000075																			-0.000075																																																																																																																																																															0.000000	
 11 	 6																							0.000041																			-0.000041																																																																																																																																																															0.000000	
 11 	 7																							0.000015																			-0.000015																																																																																																																																																															0.000000	
 11 	 8																							0.000002																			-0.000002																																																																																																																																																															0.000000	
 11 	 9																							0.000000																			-0.000000																																																																																																																																																															0.000000	
 11 	 10																							0.000000																			-0.000000																																																																																																																																																															0.000000	
 11 	 11																							0.000001																			-0.000001																																																																																																																																																															0.000000	
 11 	 12																							0.000000																			-0.000000																																																																																																																																																															0.000000	
