Name	C_inv	C_maint	C_op
NUCLEAR	0.000000	0.000000	0.000000
CCGT	1077.121467	533.115386	0.000000
CCGT_AMMONIA	0.000000	0.000000	0.000000
COAL_US	0.000000	0.000000	0.000000
COAL_IGCC	1992.996492	788.039142	0.000000
BIOMASS_TO_POWER	0.000000	0.000000	0.000000
PV_ROOFTOP	213.499700	58.311497	0.000000
PV_UTILITY	0.000000	0.000000	0.000000
PT_POWER_BLOCK	0.000000	0.000000	0.000000
ST_POWER_BLOCK	0.000000	0.000000	0.000000
WIND_ONSHORE	360.954232	127.680620	0.000000
WIND_OFFSHORE	0.000000	0.000000	0.000000
HYDRO_DAM	2201.320472	329.245216	0.000000
HYDRO_RIVER	2158.554312	645.693424	0.000000
TIDAL	0.000000	0.000000	0.000000
WAVE	0.000000	0.000000	0.000000
GEOTHERMAL	437.929003	170.726400	0.000000
IND_COGEN_GAS	0.000000	0.000000	0.000000
IND_COGEN_WOOD	0.000000	0.000000	0.000000
IND_COGEN_WASTE	0.000000	0.000000	0.000000
IND_BOILER_GAS	35.326705	8.792597	0.000000
IND_BOILER_WOOD	0.000000	0.000000	0.000000
IND_BOILER_OIL	0.000130	0.000035	0.000000
IND_BOILER_COAL	27.351663	6.795580	0.000000
IND_BOILER_WASTE	0.129035	0.032059	0.000000
IND_DIRECT_ELEC	0.000000	0.000000	0.000000
DHN_HP_ELEC	0.000000	0.000000	0.000000
DHN_COGEN_GAS	110.390720	63.053095	0.000000
DHN_COGEN_WOOD	0.000167	0.000119	0.000000
DHN_COGEN_WASTE	0.000292	0.000211	0.000000
DHN_COGEN_WET_BIOMASS	0.000000	0.000000	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.000000	0.000000	0.000000
DHN_BOILER_GAS	0.000000	0.000000	0.000000
DHN_BOILER_WOOD	75.292504	18.706586	0.000000
DHN_BOILER_OIL	0.000000	0.000000	0.000000
DHN_DEEP_GEO	204.715613	173.972000	0.000000
DHN_SOLAR	3.175987	0.086600	0.000000
DEC_HP_ELEC	180.181147	105.253301	0.000000
DEC_THHP_GAS	0.000000	0.000000	0.000000
DEC_COGEN_GAS	0.000000	0.000000	0.000000
DEC_COGEN_OIL	0.000000	0.000000	0.000000
DEC_ADVCOGEN_GAS	0.000000	0.000000	0.000000
DEC_ADVCOGEN_H2	0.000000	0.000000	0.000000
DEC_BOILER_GAS	666.136410	248.315385	0.000000
DEC_BOILER_WOOD	0.000720	0.000313	0.000000
COAL_STOVE	558.367708	242.719355	0.000000
DEC_BOILER_OIL	199.187360	148.420809	0.000000
DEC_SOLAR	232.536851	42.637700	0.000000
DEC_DIRECT_ELEC	42.920474	2.336482	0.000000
DEC_THHP_GAS_COLD	0.000000	0.000000	0.000000
DEC_ELEC_COLD	8614.721262	5629.018105	0.000000
IND_ELEC_COLD	79.655429	11.043926	0.000000
TRAMWAY_TROLLEY	0.000000	0.000000	0.000000
BUS_COACH_DIESEL	1900.982750	1341.055269	0.000000
BUS_COACH_GASOLINE	0.000000	0.000000	0.000000
BUS_COACH_HYDIESEL	0.000000	0.000000	0.000000
BUS_COACH_CNG_STOICH	0.000000	0.000000	0.000000
BUS_COACH_FC_HYBRIDH2	0.000000	0.000000	0.000000
TRAIN_PUB	294.652465	318.128174	0.000000
MOTORCYCLE	0.000000	0.000000	0.000000
CAR_GASOLINE	2509.099847	1397.200202	0.000000
CAR_DIESEL	10807.040337	5821.667415	0.000000
CAR_NG	8217.148866	4424.467280	0.000000
CAR_METHANOL	0.000000	0.000000	0.000000
CAR_HEV	0.000000	0.000000	0.000000
CAR_PHEV	0.005750	0.003808	0.000000
MOTORCYCLE_ELECTRIC	0.000000	0.000000	0.000000
CAR_BEV	0.007618	0.001145	0.000000
CAR_FUEL_CELL	0.000000	0.000000	0.000000
TRAIN_FREIGHT	12.971816	7.760929	0.000000
BOAT_FREIGHT_DIESEL	0.000000	0.000000	0.000000
BOAT_FREIGHT_NG	0.000000	0.000000	0.000000
BOAT_FREIGHT_METHANOL	0.000000	0.000000	0.000000
TRUCK_DIESEL	8677.196837	6121.311571	0.000000
TRUCK_GASOLINE	0.000000	0.000000	0.000000
TRUCK_METHANOL	0.000000	0.000000	0.000000
TRUCK_FUEL_CELL	0.000000	0.000000	0.000000
TRUCK_ELEC	0.000000	0.000000	0.000000
TRUCK_NG	0.000000	0.000000	0.000000
HABER_BOSCH	0.000000	0.000000	0.000000
OIL_TO_HVC	236.349077	14.731816	0.000000
GAS_TO_HVC	0.000000	0.000000	0.000000
BIOMASS_TO_HVC	0.000000	0.000000	0.000000
METHANOL_TO_HVC	0.000000	0.000000	0.000000
SYN_METHANOLATION	0.000137	0.000042	0.000000
METHANE_TO_METHANOL	0.000101	0.000072	0.000000
BIOMASS_TO_METHANOL	0.000148	0.000020	0.000000
DAM_STORAGE	0.000000	0.000000	0.000000
PHS	0.000000	0.000000	0.000000
BATT_LI	0.001207	0.000020	0.000000
BEV_BATT	0.000000	0.000000	0.000000
