Name	C_inv	C_maint	C_op
NUCLEAR	0.000000	0.000000	0.000000
CCGT	0.000026	0.000008	0.000000
CCGT_AMMONIA	0.000025	0.000008	0.000000
IMPORTED_COAL_CENTRAL	0.000000	0.000000	0.000000
LOCAL_COAL_CENTRAL	0.000061	0.000013	0.000000
BIOMASS_TO_POWER	0.000025	0.000013	0.000000
PV_ROOFTOP	12.850109	2.558640	0.000000
PV_UTILITY	291.696233	106.575944	0.000000
PT_POWER_BLOCK	0.000016	0.000012	0.000000
ST_POWER_BLOCK	0.000014	0.000014	0.000000
WIND_ONSHORE	0.000097	0.000021	0.000000
WIND_OFFSHORE	762.728020	401.411378	0.000000
HYDRO_DAM	2738.982005	196.056019	0.000000
HYDRO_RIVER	1330.785124	190.511898	0.000000
TIDAL	0.000000	0.000000	0.000000
WAVE	0.000000	0.000000	0.000000
GEOTHERMAL	0.000095	0.000023	0.000000
IND_COGEN_GAS	0.000021	0.000017	0.000000
IND_COGEN_WOOD	0.000027	0.000012	0.000000
IND_COGEN_WASTE	0.000040	0.000018	0.000000
IND_BOILER_GAS	0.000024	0.000005	0.000000
IND_BOILER_WOOD	0.000025	0.000005	0.000000
IND_BOILER_OIL	0.000024	0.000005	0.000000
IND_BOILER_COAL	30.467745	6.194954	0.000000
IND_BOILER_WASTE	12.173514	2.475219	0.000000
IND_DIRECT_ELEC	0.000047	0.000002	0.000000
DHN_HP_ELEC	93.995451	39.240606	0.000000
DHN_COGEN_GAS	0.000021	0.000008	0.000000
DHN_COGEN_WOOD	0.000022	0.000010	0.000000
DHN_COGEN_WASTE	0.000036	0.000016	0.000000
DHN_COGEN_WET_BIOMASS	0.000013	0.000025	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.000041	0.000017	0.000000
DHN_BOILER_GAS	0.000004	0.000001	0.000000
DHN_BOILER_WOOD	0.000008	0.000002	0.000000
DHN_BOILER_OIL	0.000003	0.000001	0.000000
DHN_DEEP_GEO	0.000000	0.000000	0.000000
DHN_SOLAR	0.000026	0.000000	0.000000
DEC_HP_ELEC	356.874644	156.383078	0.000000
DEC_THHP_GAS	0.000080	0.000026	0.000000
DEC_COGEN_GAS	0.000042	0.000030	0.000000
DEC_COGEN_OIL	0.000038	0.000026	0.000000
DEC_ADVCOGEN_GAS	0.000061	0.000013	0.000000
DEC_ADVCOGEN_H2	0.000060	0.000012	0.000000
DEC_BOILER_GAS	0.000046	0.000014	0.000000
DEC_BOILER_WOOD	0.000058	0.000021	0.000000
COAL_STOVE	0.000222	0.000079	0.000000
DEC_BOILER_OIL	0.000036	0.000022	0.000000
DEC_SOLAR	0.001291	0.000159	0.000000
DEC_DIRECT_ELEC	0.000482	0.000020	0.000000
DEC_THHP_GAS_COLD	0.000059	0.000028	0.000000
DEC_ELEC_COLD	19.673812	6.555849	0.000000
IND_ELEC_COLD	1.713166	0.153888	0.000000
TRAMWAY_TROLLEY	134.565726	35.512423	0.000000
BUS_COACH_DIESEL	5.434368	2.486501	0.000000
BUS_COACH_GASOLINE	0.000004	0.000002	0.000000
BUS_COACH_HYDIESEL	0.000013	0.000005	0.000000
BUS_COACH_CNG_STOICH	5992.008580	2759.157277	0.000000
BUS_COACH_FC_HYBRIDH2	0.000007	0.000002	0.000000
TRAIN_PUB	0.000006	0.000003	0.000000
MOTORCYCLE	2103.161606	917.195068	0.000000
CAR_GASOLINE	0.000005	0.000002	0.000000
CAR_DIESEL	0.000007	0.000003	0.000000
CAR_NG	0.000010	0.000004	0.000000
CAR_METHANOL	0.000007	0.000003	0.000000
CAR_HEV	0.000004	0.000002	0.000000
CAR_PHEV	0.002256	0.001200	0.000000
MOTORCYCLE_ELECTRIC	1876.188556	220.821712	0.000000
CAR_BEV	6391.238156	1113.205874	0.000000
CAR_FUEL_CELL	0.000008	0.000001	0.000000
TRAIN_FREIGHT	71.310375	20.420093	0.000000
BOAT_FREIGHT_DIESEL	215.802225	149.390299	0.000000
BOAT_FREIGHT_NG	0.000022	0.000016	0.000000
BOAT_FREIGHT_METHANOL	0.000074	0.000051	0.000000
TRUCK_DIESEL	0.000001	0.000001	0.000000
TRUCK_GASOLINE	0.000000	0.000000	0.000000
TRUCK_METHANOL	0.000034	0.000015	0.000000
TRUCK_FUEL_CELL	1547.141874	436.405881	0.000000
TRUCK_ELEC	0.000001	0.000000	0.000000
TRUCK_NG	0.000006	0.000003	0.000000
HABER_BOSCH	0.000036	0.000008	0.000000
OIL_TO_HVC	0.000035	0.000002	0.000000
GAS_TO_HVC	0.000026	0.000006	0.000000
BIOMASS_TO_HVC	281.193238	93.173160	0.000000
METHANOL_TO_HVC	0.000065	0.000065	0.000000
SYN_METHANOLATION	0.000039	0.000012	0.000000
METHANE_TO_METHANOL	0.000026	0.000014	0.000000
BIOMASS_TO_METHANOL	0.000169	0.000029	0.000000
