Name	C_inv	C_maint	C_op
NUCLEAR	0.000000	0.000000	0.000000
CCGT	0.000078	0.000025	0.000000
CCGT_AMMONIA	0.000070	0.000022	0.000000
COAL_US	0.000000	0.000000	0.000000
COAL_IGCC	0.000129	0.000027	0.000000
BIOMASS_TO_POWER	0.000069	0.000040	0.000000
PV_ROOFTOP	15.460383	2.919005	0.000000
PV_UTILITY	365.357374	131.484865	0.000000
PT_POWER_BLOCK	0.000050	0.000037	0.000000
ST_POWER_BLOCK	0.000039	0.000040	0.000000
WIND_ONSHORE	0.000310	0.000068	0.000000
WIND_OFFSHORE	2060.039603	1094.779722	0.000000
HYDRO_DAM	2738.981992	196.056018	0.000000
HYDRO_RIVER	1330.784997	190.511880	0.000000
TIDAL	0.000000	0.000000	0.000000
WAVE	0.000000	0.000000	0.000000
GEOTHERMAL	0.000240	0.000060	0.000000
IND_COGEN_GAS	0.000060	0.000048	0.000000
IND_COGEN_WOOD	0.000071	0.000033	0.000000
IND_COGEN_WASTE	0.000102	0.000048	0.000000
IND_BOILER_GAS	0.000040	0.000008	0.000000
IND_BOILER_WOOD	0.000061	0.000012	0.000000
IND_BOILER_OIL	0.000038	0.000008	0.000000
IND_BOILER_COAL	48.279233	9.816532	0.000000
IND_BOILER_WASTE	12.173510	2.475219	0.000000
IND_DIRECT_ELEC	0.000124	0.000005	0.000000
DHN_HP_ELEC	142.324851	60.989931	0.000000
DHN_COGEN_GAS	0.000059	0.000022	0.000000
DHN_COGEN_WOOD	0.000054	0.000025	0.000000
DHN_COGEN_WASTE	0.000089	0.000042	0.000000
DHN_COGEN_WET_BIOMASS	0.000045	0.000084	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.000114	0.000049	0.000000
DHN_BOILER_GAS	0.000009	0.000002	0.000000
DHN_BOILER_WOOD	0.000019	0.000004	0.000000
DHN_BOILER_OIL	0.000007	0.000002	0.000000
DHN_DEEP_GEO	0.000000	0.000000	0.000000
DHN_SOLAR	0.000048	0.000001	0.000000
DEC_HP_ELEC	541.775231	243.591059	0.000000
DEC_THHP_GAS	0.000359	0.000120	0.000000
DEC_COGEN_GAS	0.000118	0.000086	0.000000
DEC_COGEN_OIL	0.000102	0.000071	0.000000
DEC_ADVCOGEN_GAS	0.000169	0.000037	0.000000
DEC_ADVCOGEN_H2	0.000152	0.000034	0.000000
DEC_BOILER_GAS	0.000097	0.000030	0.000000
DEC_BOILER_WOOD	0.000167	0.000059	0.000000
COAL_STOVE	0.000678	0.000241	0.000000
DEC_BOILER_OIL	0.000074	0.000045	0.000000
DEC_SOLAR	0.002785	0.000348	0.000000
DEC_DIRECT_ELEC	1.824607	0.077740	0.000000
DEC_THHP_GAS_COLD	2.104033	0.702041	0.000000
DEC_ELEC_COLD	39.771732	18.873823	0.000000
IND_ELEC_COLD	3.174536	0.460892	0.000000
TRAMWAY_TROLLEY	188.391865	49.717353	0.000000
BUS_COACH_DIESEL	0.000109	0.000051	0.000000
BUS_COACH_GASOLINE	0.000087	0.000041	0.000000
BUS_COACH_HYDIESEL	0.000020	0.000008	0.000000
BUS_COACH_CNG_STOICH	8171.065739	3866.860373	0.000000
BUS_COACH_FC_HYBRIDH2	0.000021	0.000006	0.000000
TRAIN_PUB	0.000008	0.000004	0.000000
MOTORCYCLE	4645.765584	2026.032269	0.000000
CAR_GASOLINE	0.000007	0.000003	0.000000
CAR_DIESEL	0.000017	0.000007	0.000000
CAR_NG	0.000019	0.000008	0.000000
CAR_METHANOL	0.000014	0.000006	0.000000
CAR_HEV	0.000011	0.000006	0.000000
CAR_PHEV	0.003746	0.002016	0.000000
MOTORCYCLE_ELECTRIC	0.002075	0.000244	0.000000
CAR_BEV	9361.156708	1558.486483	0.000000
CAR_FUEL_CELL	0.000016	0.000002	0.000000
TRAIN_FREIGHT	99.834379	28.611201	0.000000
BOAT_FREIGHT_DIESEL	0.000030	0.000021	0.000000
BOAT_FREIGHT_NG	292.141247	209.176602	0.000000
BOAT_FREIGHT_METHANOL	0.000006	0.000004	0.000000
TRUCK_DIESEL	0.000765	0.000362	0.000000
TRUCK_GASOLINE	0.000001	0.000000	0.000000
TRUCK_METHANOL	0.000036	0.000017	0.000000
TRUCK_FUEL_CELL	2152.030107	611.135874	0.000000
TRUCK_ELEC	0.000003	0.000001	0.000000
TRUCK_NG	0.000033	0.000016	0.000000
HABER_BOSCH	0.000078	0.000017	0.000000
OIL_TO_HVC	0.000130	0.000007	0.000000
GAS_TO_HVC	0.000065	0.000020	0.000000
BIOMASS_TO_HVC	562.382718	186.345075	0.000000
METHANOL_TO_HVC	0.000118	0.000118	0.000000
SYN_METHANOLATION	0.000111	0.000035	0.000000
METHANE_TO_METHANOL	0.000112	0.000060	0.000000
BIOMASS_TO_METHANOL	0.000166	0.000038	0.000000
DAM_STORAGE	0.000000	0.000000	0.000000
PHS	0.000000	0.000000	0.000000
BATT_LI	0.000326	0.000006	0.000000
BEV_BATT	0.000000	0.000000	0.000000
PHEV_BATT	0.000000	0.000000	0.000000
TS_DEC_DIRECT_ELEC	1.757643	0.148293	0.000000
TS_DEC_HP_ELEC	131.669224	11.108958	0.000000
TS_DEC_THHP_GAS	0.000195	0.000016	0.000000
TS_DEC_COGEN_GAS	0.000152	0.000013	0.000000
TS_DEC_COGEN_OIL	0.000151	0.000013	0.000000
TS_DEC_ADVCOGEN_GAS	0.000151	0.000013	0.000000
TS_DEC_ADVCOGEN_H2	0.000150	0.000013	0.000000
TS_DEC_BOILER_GAS	0.000156	0.000013	0.000000
TS_DEC_BOILER_WOOD	0.000157	0.000013	0.000000
TS_COAL_STOVE	0.001606	0.000136	0.000000
TS_DEC_BOILER_OIL	0.000152	0.000013	0.000000
TS_DHN_DAILY	0.000167	0.000008	0.000000
TS_DHN_SEASONAL	107.426673	0.000000	0.000000
TS_HIGH_TEMP	0.000169	0.000021	0.000000
GAS_STORAGE	71.679357	0.000000	0.000000
H2_STORAGE	25.152393	1.353910	0.000000
DIESEL_STORAGE	0.001589	0.000000	0.000000
GASOLINE_STORAGE	0.001594	0.000000	0.000000
LFO_STORAGE	0.001582	0.000000	0.000000
AMMONIA_STORAGE	0.001580	0.000000	0.000000
METHANOL_STORAGE	0.001594	0.000000	0.000000
CO2_STORAGE	0.002042	0.000229	0.000000
PT_STORAGE	0.001873	0.000231	0.000000
ST_STORAGE	0.001708	0.000209	0.000000
TS_COLD	6.209261	0.827563	0.000000
CAES	0.000000	0.000000	0.000000
EFFICIENCY	0.000000	0.000000	0.000000
DHN	277.661666	0.000000	0.000000
GRID	29653.475660	0.000000	0.000000
HVAC_LINE	0.000001	0.000000	0.000000
PT_COLLECTOR	0.000651	0.000111	0.000000
ST_COLLECTOR	0.000653	0.000092	0.000000
H2_ELECTROLYSIS	168.940827	43.975947	0.000000
SMR	0.000084	0.000086	0.000000
H2_BIOMASS	0.000068	0.000065	0.000000
GASIFICATION_SNG	0.000097	0.000041	0.000000
SYN_METHANATION	0.000018	0.000067	0.000000
BIOMETHANATION	177.384663	27.292783	0.000000
BIO_HYDROLYSIS	0.000241	0.000137	0.000000
PYROLYSIS_TO_LFO	0.000140	0.000041	0.000000
PYROLYSIS_TO_FUELS	0.000425	0.000077	0.000000
ATM_CCS	0.000075	0.000027	0.000000
INDUSTRY_CCS	0.000075	0.000027	0.000000
AMMONIA_TO_H2	0.000052	0.000059	0.000000
ELECTRICITY	0.000000	0.000000	5.962615
GASOLINE	0.000000	0.000000	1554.451280
DIESEL	0.000000	0.000000	0.000224
BIOETHANOL	0.000000	0.000000	0.000231
BIODIESEL	0.000000	0.000000	0.000116
LFO	0.000000	0.000000	0.001527
GAS	0.000000	0.000000	3557.839071
GAS_RE	0.000000	0.000000	0.000000
WOOD	0.000000	0.000000	2452.743085
WET_BIOMASS	0.000000	0.000000	286.616382
COAL	0.000000	0.000000	724.600511
URANIUM	0.000000	0.000000	0.000000
WASTE	0.000000	0.000000	83.771765
H2	0.000000	0.000000	0.000001
H2_RE	0.000000	0.000000	0.000000
AMMONIA	0.000000	0.000000	0.000185
METHANOL	0.000000	0.000000	0.000251
AMMONIA_RE	0.000000	0.000000	0.000000
METHANOL_RE	0.000000	0.000000	0.000000
ELEC_EXPORT	0.000000	0.000000	0.000000
H2_EXPORT	0.000000	0.000000	0.000000
GAS_RE_EXPORT	0.000000	0.000000	0.000000
AMMONIA_EXPORT	0.000000	0.000000	0.000000
METHANOL_EXPORT	0.000000	0.000000	0.000000
CO2_EMISSIONS	0.000000	0.000000	0.000000
RES_WIND	0.000000	0.000000	0.000000
RES_SOLAR	0.000000	0.000000	0.000000
RES_HYDRO	0.000000	0.000000	0.000000
RES_GEO	0.000000	0.000000	0.000000
CO2_ATM	0.000000	0.000000	0.000000
CO2_INDUSTRY	0.000000	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000	0.000000
PT_HEAT	0.000000	0.000000	0.000000
ST_HEAT	0.000000	0.000000	0.000000
