Name	C_inv	C_maint	C_op
NUCLEAR	0.000000	0.000000	0.000000
CCGT	0.000060	0.000019	0.000000
CCGT_AMMONIA	0.000059	0.000018	0.000000
IMPORTED_COAL_CENTRAL	0.000000	0.000000	0.000000
LOCAL_COAL_CENTRAL	0.000061	0.000010	0.000000
BIOMASS_TO_POWER	0.000050	0.000029	0.000000
PV_ROOFTOP	21.794409	4.110003	0.000000
PV_UTILITY	903.766086	279.519844	0.000000
PT_POWER_BLOCK	0.000043	0.000032	0.000000
ST_POWER_BLOCK	0.000034	0.000034	0.000000
WIND_ONSHORE	0.000391	0.000086	0.000000
WIND_OFFSHORE	3622.924952	1922.345714	0.000000
HYDRO_DAM	4613.895102	661.439855	0.000000
HYDRO_RIVER	749.789519	107.539986	0.000000
TIDAL	0.000000	0.000000	0.000000
WAVE	0.000000	0.000000	0.000000
GEOTHERMAL	0.000312	0.000076	0.000000
IND_COGEN_GAS	0.000052	0.000041	0.000000
IND_COGEN_WOOD	0.000060	0.000027	0.000000
IND_COGEN_WASTE	0.000075	0.000034	0.000000
IND_BOILER_GAS	0.000069	0.000014	0.000000
IND_BOILER_WOOD	0.000064	0.000013	0.000000
IND_BOILER_OIL	0.000067	0.000015	0.000000
IND_BOILER_COAL	0.000064	0.000013	0.000000
IND_BOILER_WASTE	0.000085	0.000017	0.000000
IND_DIRECT_ELEC	317.406922	13.438117	0.000000
DHN_HP_ELEC	185.085464	77.219949	0.000000
DHN_COGEN_GAS	0.000048	0.000017	0.000000
DHN_COGEN_WOOD	0.000047	0.000021	0.000000
DHN_COGEN_WASTE	0.000060	0.000027	0.000000
DHN_COGEN_WET_BIOMASS	0.000042	0.000042	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.000102	0.000047	0.000000
DHN_BOILER_GAS	0.000009	0.000002	0.000000
DHN_BOILER_WOOD	0.000016	0.000003	0.000000
DHN_BOILER_OIL	0.000008	0.000002	0.000000
DHN_DEEP_GEO	0.000000	0.000000	0.000000
DHN_SOLAR	0.000084	0.000001	0.000000
DEC_HP_ELEC	764.951888	343.555000	0.000000
DEC_THHP_GAS	0.000130	0.000042	0.000000
DEC_COGEN_GAS	0.000096	0.000068	0.000000
DEC_COGEN_OIL	0.000088	0.000060	0.000000
DEC_ADVCOGEN_GAS	0.000149	0.000031	0.000000
DEC_ADVCOGEN_H2	0.000151	0.000031	0.000000
DEC_BOILER_GAS	0.000120	0.000037	0.000000
DEC_BOILER_WOOD	0.000112	0.000040	0.000000
COAL_STOVE	0.000102	0.000036	0.000000
DEC_BOILER_OIL	0.000095	0.000058	0.000000
DEC_SOLAR	0.005194	0.000648	0.000000
DEC_DIRECT_ELEC	0.000386	0.000019	0.000000
DEC_THHP_GAS_COLD	0.001033	0.000345	0.000000
DEC_ELEC_COLD	63.913484	28.685917	0.000000
IND_ELEC_COLD	3.670356	0.331879	0.000000
TRAMWAY_TROLLEY	266.069595	70.002032	0.000000
BUS_COACH_DIESEL	5832.009900	2756.006469	0.000000
BUS_COACH_GASOLINE	4057.387705	1917.381306	0.000000
BUS_COACH_HYDIESEL	0.000067	0.000025	0.000000
BUS_COACH_CNG_STOICH	1650.991159	780.201404	0.000000
BUS_COACH_FC_HYBRIDH2	0.000040	0.000011	0.000000
TRAIN_PUB	0.000037	0.000019	0.000000
MOTORCYCLE	708.295975	287.021330	0.000000
CAR_GASOLINE	0.000012	0.000005	0.000000
CAR_DIESEL	0.000011	0.000004	0.000000
CAR_NG	0.000017	0.000007	0.000000
CAR_METHANOL	0.000012	0.000005	0.000000
CAR_HEV	0.000010	0.000006	0.000000
CAR_PHEV	0.004529	0.002431	0.000000
MOTORCYCLE_ELECTRIC	66.352174	10.714597	0.000000
CAR_BEV	12394.503165	2060.124468	0.000000
CAR_FUEL_CELL	0.000014	0.000001	0.000000
TRAIN_FREIGHT	141.022514	39.699753	0.000000
BOAT_FREIGHT_DIESEL	412.646209	295.694705	0.000000
BOAT_FREIGHT_NG	0.000007	0.000005	0.000000
BOAT_FREIGHT_METHANOL	0.000001	0.000001	0.000000
TRUCK_DIESEL	0.000318	0.000150	0.000000
TRUCK_GASOLINE	0.000002	0.000001	0.000000
TRUCK_METHANOL	0.000000	0.000000	0.000000
TRUCK_FUEL_CELL	3039.552249	860.755035	0.000000
TRUCK_ELEC	0.000003	0.000001	0.000000
TRUCK_NG	0.000003	0.000001	0.000000
HABER_BOSCH	0.000096	0.000021	0.000000
OIL_TO_HVC	10.182161	0.518144	0.000000
GAS_TO_HVC	0.000069	0.000021	0.000000
BIOMASS_TO_HVC	261.422979	86.451983	0.000000
METHANOL_TO_HVC	197.836114	197.480810	0.000000
SYN_METHANOLATION	622.692029	195.908359	0.000000
METHANE_TO_METHANOL	0.000159	0.000085	0.000000
BIOMASS_TO_METHANOL	0.000526	0.000089	0.000000
DAM_STORAGE	0.000000	0.000000	0.000000
PHS	0.000000	0.000000	0.000000
BATT_LI	0.000401	0.000006	0.000000
BEV_BATT	0.000000	0.000000	0.000000
PHEV_BATT	0.000000	0.000000	0.000000
TS_DEC_DIRECT_ELEC	0.000507	0.000047	0.000000
TS_DEC_HP_ELEC	185.713357	17.062842	0.000000
TS_DEC_THHP_GAS	0.000342	0.000031	0.000000
TS_DEC_COGEN_GAS	0.000338	0.000031	0.000000
TS_DEC_COGEN_OIL	0.000337	0.000031	0.000000
TS_DEC_ADVCOGEN_GAS	0.000336	0.000031	0.000000
TS_DEC_ADVCOGEN_H2	0.000338	0.000031	0.000000
TS_DEC_BOILER_GAS	0.000341	0.000031	0.000000
TS_DEC_BOILER_WOOD	0.000340	0.000031	0.000000
TS_COAL_STOVE	0.004361	0.000401	0.000000
