TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	0.000000	0.000000	60.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.843906	0.065586	0.000000
CCGT	0.000735	0.000019	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000835	0.850000	0.081224	0.000124
CCGT_AMMONIA	0.000727	0.000018	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000738	0.961538	0.081224	0.000122
IMPORTED_COAL_CENTRAL	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.868000	0.072238	0.000000
LOCAL_COAL_CENTRAL	0.000851	0.000010	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000231	0.856000	0.072238	0.000079
BIOMASS_TO_POWER	0.000687	0.000029	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000422	0.868000	0.072238	0.000096
PV_ROOFTOP	312.060259	4.110003	40.000000	0.300000	0.300000	98.400000	0.000000	0.001711	1.000000	0.175391	1.000000	0.069840	624.429519
PV_UTILITY	11126.768902	279.519844	25.000000	0.000000	23.489062	708.000000	0.000000	0.155993	1.000000	0.204208	1.000000	0.081224	48890.839341
PT_POWER_BLOCK	0.000531	0.000032	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000381	1.000000	0.081224	0.000000
ST_POWER_BLOCK	0.000419	0.000034	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000166	1.000000	0.081224	0.000000
WIND_ONSHORE	0.005156	0.000086	30.000000	0.000000	0.000004	7.300000	0.000000	0.000000	1.000000	0.008408	1.000000	0.075785	0.002251
WIND_OFFSHORE	47805.205962	1922.345714	30.000000	0.000000	26.961370	48.800000	0.000000	0.436432	1.000000	0.497747	1.000000	0.075785	16792.889591
HYDRO_DAM	66063.425528	661.439855	40.000000	10.536000	21.199995	21.200000	0.000000	0.344724	1.000000	0.500000	1.000000	0.069840	35889.048138
HYDRO_RIVER	10735.758604	107.539986	40.000000	3.777000	3.800000	3.800000	0.000000	0.061140	1.000000	0.494737	1.000000	0.069840	4798.715376
TIDAL	0.000000	0.000000	20.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.090037	0.000000
WAVE	0.000000	0.000000	20.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.090037	0.000000
GEOTHERMAL	0.004113	0.000076	30.000000	0.000000	0.000000	1.200000	0.000000	0.000000	1.000000	0.002718	0.860000	0.075785	0.009695
IND_COGEN_GAS	0.000638	0.000041	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000757	0.850000	0.081224	0.000328
IND_COGEN_WOOD	0.000744	0.000027	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000910	0.850000	0.081224	0.000081
