Name	C_inv	C_maint	C_op
NUCLEAR	0.000000	0.000000	0.000000
CCGT	163.032164	47.871000	0.000000
CCGT_AMMONIA	0.000000	0.000000	0.000000
COAL_US	0.000000	0.000000	0.000000
COAL_IGCC	147.934812	29.877900	0.000000
BIOMASS_TO_POWER	27.189050	14.658000	0.000000
PV_ROOFTOP	7.192266	1.164000	0.000000
PV_UTILITY	0.000000	0.000000	0.000000
PT_POWER_BLOCK	0.000000	0.000000	0.000000
ST_POWER_BLOCK	0.000000	0.000000	0.000000
WIND_ONSHORE	0.086547	0.016800	0.000000
WIND_OFFSHORE	0.000000	0.000000	0.000000
HYDRO_DAM	2388.100796	170.939982	0.000000
HYDRO_RIVER	1331.836731	190.512000	0.000000
TIDAL	0.000000	0.000000	0.000000
WAVE	0.000000	0.000000	0.000000
GEOTHERMAL	0.000000	0.000000	0.000000
IND_COGEN_GAS	49.647655	37.040000	0.000000
IND_COGEN_WOOD	0.000000	0.000000	0.000000
IND_COGEN_WASTE	0.000000	0.000000	0.000000
IND_BOILER_GAS	2.696747	0.466068	0.000000
IND_BOILER_WOOD	0.000000	0.000000	0.000000
IND_BOILER_OIL	0.000000	0.000000	0.000000
IND_BOILER_COAL	39.360360	6.670000	0.000000
IND_BOILER_WASTE	0.000000	0.000000	0.000000
IND_DIRECT_ELEC	0.000014	0.000001	0.000000
DHN_HP_ELEC	0.000000	0.000000	0.000000
DHN_COGEN_GAS	0.000000	0.000000	0.000000
DHN_COGEN_WOOD	106.709481	45.360000	0.000000
DHN_COGEN_WASTE	0.000000	0.000000	0.000000
DHN_COGEN_WET_BIOMASS	0.000000	0.000000	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.000000	0.000000	0.000000
DHN_BOILER_GAS	0.000000	0.000000	0.000000
DHN_BOILER_WOOD	0.000000	0.000000	0.000000
DHN_BOILER_OIL	0.000000	0.000000	0.000000
DHN_DEEP_GEO	0.000000	0.000000	0.000000
DHN_SOLAR	0.000000	0.000000	0.000000
DEC_HP_ELEC	0.000000	0.000000	0.000000
DEC_THHP_GAS	0.000019	0.000006	0.000000
DEC_COGEN_GAS	0.000000	0.000000	0.000000
DEC_COGEN_OIL	39.802816	25.584000	0.000000
DEC_ADVCOGEN_GAS	0.000000	0.000000	0.000000
DEC_ADVCOGEN_H2	0.000000	0.000000	0.000000
DEC_BOILER_GAS	216.240261	55.566656	0.000000
DEC_BOILER_WOOD	458.600319	136.326921	0.000000
COAL_STOVE	0.000000	0.000000	0.000000
DEC_BOILER_OIL	0.000000	0.000000	0.000000
DEC_SOLAR	0.000000	0.000000	0.000000
DEC_DIRECT_ELEC	0.000022	0.000001	0.000000
DEC_THHP_GAS_COLD	0.000000	0.000000	0.000000
DEC_ELEC_COLD	52.342088	22.985834	0.000000
IND_ELEC_COLD	1.998693	0.180260	0.000000
TRAMWAY_TROLLEY	0.000000	0.000000	0.000000
BUS_COACH_DIESEL	4289.614824	2149.477265	0.000000
BUS_COACH_GASOLINE	1730.988367	866.347046	0.000000
BUS_COACH_HYDIESEL	0.000000	0.000000	0.000000
BUS_COACH_CNG_STOICH	0.000000	0.000000	0.000000
BUS_COACH_FC_HYBRIDH2	0.000000	0.000000	0.000000
TRAIN_PUB	0.000001	0.000001	0.000000
MOTORCYCLE	339.158329	147.900520	0.000000
CAR_GASOLINE	4212.037052	1836.789537	0.000000
CAR_DIESEL	0.000000	0.000000	0.000000
CAR_NG	1980.066820	834.904336	0.000000
CAR_METHANOL	0.000000	0.000000	0.000000
CAR_HEV	0.000000	0.000000	0.000000
