Name	GWP_constr	GWP_op
NUCLEAR	0.000000	0.000000
CCGT	0.000009	0.000000
CCGT_AMMONIA	0.000005	0.000000
IMPORTED_COAL_CENTRAL	0.000000	0.000000
LOCAL_COAL_CENTRAL	45.786466	0.000000
BIOMASS_TO_POWER	0.000006	0.000000
PV_ROOFTOP	15.610736	0.000000
PV_UTILITY	1545.191061	0.000000
PT_POWER_BLOCK	0.000000	0.000000
ST_POWER_BLOCK	0.000000	0.000000
WIND_ONSHORE	0.000042	0.000000
WIND_OFFSHORE	0.000115	0.000000
HYDRO_DAM	445.904699	0.000000
HYDRO_RIVER	119.967855	0.000000
TIDAL	0.000000	0.000000
WAVE	0.000000	0.000000
GEOTHERMAL	0.000184	0.000000
IND_COGEN_GAS	0.000017	0.000000
IND_COGEN_WOOD	0.000005	0.000000
IND_COGEN_WASTE	0.000009	0.000000
IND_BOILER_GAS	0.000004	0.000000
IND_BOILER_WOOD	0.000006	0.000000
IND_BOILER_OIL	0.000004	0.000000
IND_BOILER_COAL	10.467979	0.000000
IND_BOILER_WASTE	1.827610	0.000000
IND_DIRECT_ELEC	0.000000	0.000000
DHN_HP_ELEC	14.590707	0.000000
DHN_COGEN_GAS	0.000015	0.000000
DHN_COGEN_WOOD	0.000005	0.000000
DHN_COGEN_WASTE	0.000010	0.000000
DHN_COGEN_WET_BIOMASS	0.000176	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.000012	0.000000
DHN_BOILER_GAS	0.000001	0.000000
DHN_BOILER_WOOD	4.975649	0.000000
DHN_BOILER_OIL	0.000001	0.000000
DHN_DEEP_GEO	0.000000	0.000000
DHN_SOLAR	0.000008	0.000000
DEC_HP_ELEC	0.000091	0.000000
DEC_THHP_GAS	147.936279	0.000000
DEC_COGEN_GAS	0.000044	0.000000
DEC_COGEN_OIL	0.000046	0.000000
DEC_ADVCOGEN_GAS	0.000022	0.000000
DEC_ADVCOGEN_H2	0.000018	0.000000
DEC_BOILER_GAS	0.000022	0.000000
DEC_BOILER_WOOD	0.000016	0.000000
COAL_STOVE	4.739915	0.000000
DEC_BOILER_OIL	0.000017	0.000000
DEC_SOLAR	0.000177	0.000000
DEC_DIRECT_ELEC	0.000003	0.000000
DEC_THHP_GAS_COLD	19.284271	0.000000
DEC_ELEC_COLD	0.000156	0.000000
IND_ELEC_COLD	0.408515	0.000000
TRAMWAY_TROLLEY	0.000000	0.000000
BUS_COACH_DIESEL	0.000000	0.000000
BUS_COACH_GASOLINE	0.000000	0.000000
BUS_COACH_HYDIESEL	0.000000	0.000000
BUS_COACH_CNG_STOICH	0.000000	0.000000
BUS_COACH_FC_HYBRIDH2	0.000000	0.000000
TRAIN_PUB	0.000000	0.000000
MOTORCYCLE	0.000000	0.000000
CAR_GASOLINE	0.000000	0.000000
CAR_DIESEL	0.000000	0.000000
CAR_NG	0.000000	0.000000
CAR_METHANOL	0.000000	0.000000
CAR_HEV	0.000000	0.000000
CAR_PHEV	0.000000	0.000000
MOTORCYCLE_ELECTRIC	0.000000	0.000000
CAR_BEV	0.000000	0.000000
CAR_FUEL_CELL	0.000000	0.000000
TRAIN_FREIGHT	0.000000	0.000000
BOAT_FREIGHT_DIESEL	0.000000	0.000000
BOAT_FREIGHT_NG	0.000000	0.000000
BOAT_FREIGHT_METHANOL	0.000000	0.000000
TRUCK_DIESEL	0.000000	0.000000
TRUCK_GASOLINE	0.000000	0.000000
TRUCK_METHANOL	0.000000	0.000000
TRUCK_FUEL_CELL	0.000000	0.000000
TRUCK_ELEC	0.000000	0.000000
TRUCK_NG	0.000000	0.000000
HABER_BOSCH	0.000000	0.000000
OIL_TO_HVC	0.000000	0.000000
GAS_TO_HVC	0.000000	0.000000
