Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	IMPORTED_GAS	WOOD	WET_BIOMASS	IMPORTED_COAL	LOCAL_COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	H2_EXPORT	GAS_RE_EXPORT	AMMONIA_EXPORT	METHANOL_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	PT_HEAT	ST_HEAT	NUCLEAR	CCGT	CCGT_AMMONIA	IMPORTED_COAL_CENTRAL	LOCAL_COAL_CENTRAL	BIOMASS_TO_POWER	PV_ROOFTOP	PV_UTILITY	PT_POWER_BLOCK	ST_POWER_BLOCK	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_DAM	HYDRO_RIVER	TIDAL	WAVE	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	COAL_STOVE	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	DEC_THHP_GAS_COLD	DEC_ELEC_COLD	IND_ELEC_COLD	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_GASOLINE	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	MOTORCYCLE	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	MOTORCYCLE_ELECTRIC	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_GASOLINE	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	EFFICIENCY	DHN	GRID	HVAC_LINE	PT_COLLECTOR	ST_COLLECTOR	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	AMMONIA_TO_H2	DAM_STORAGE_Pin	DAM_STORAGE_Pout	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_COAL_STOVE_Pin	TS_COAL_STOVE_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	PT_STORAGE_Pin	PT_STORAGE_Pout	ST_STORAGE_Pin	ST_STORAGE_Pout	TS_COLD_Pin	TS_COLD_Pout	CAES_Pin	CAES_Pout	END_USE	
 4 	 22																																																																																																									5.692837																																																																																																		-5.692837	
 4 	 23																																																																																																									5.692837																																																																																																		-5.692837	
 4 	 24																																																																																																									5.692837																																																																																																		-5.692837	
 5 	 1																																																																																																									5.692837																																																																																																		-5.692837	
 5 	 2																																																																																																									5.692837																																																																																																		-5.692837	
 5 	 3																																																																																																									5.692837																																																																																																		-5.692837	
 5 	 4																																																																																																									5.692837																																																																																																		-5.692837	
 5 	 5																																																																																																									5.692837																																																																																																		-5.692837	
 5 	 6																																																																																																									5.692837																																																																																																		-5.692837	
 5 	 7																																																																																																									5.692837																																																																																																		-5.692837	
 5 	 8																																																																																																									5.692837																																																																																																		-5.692837	
 5 	 9																																																																																																									5.692837																																																																																																		-5.692837	
 5 	 10																																																																																																									5.692837																																																																																																		-5.692837	
 5 	 11																																																																																																									5.692837																																																																																																		-5.692837	
 5 	 12																																																																																																									5.692837																																																																																																		-5.692837	
 5 	 13																																																																																																									5.692837																																																																																																		-5.692837	
 5 	 14																																																																																																									5.692837																																																																																																		-5.692837	
 5 	 15																																																																																																									5.692837																																																																																																		-5.692837	
 5 	 16																																																																																																									5.692837																																																																																																		-5.692837	
 5 	 17																																																																																																									5.692837																																																																																																		-5.692837	
 5 	 18																																																																																																									5.692837																																																																																																		-5.692837	
 5 	 19																																																																																																									5.692837																																																																																																		-5.692837	
 5 	 20																																																																																																									5.692837																																																																																																		-5.692837	
 5 	 21																																																																																																									5.692837																																																																																																		-5.692837	
 5 	 22																																																																																																									5.692837																																																																																																		-5.692837	
 5 	 23																																																																																																									5.692837																																																																																																		-5.692837	
 5 	 24																																																																																																									5.692837																																																																																																		-5.692837	
 6 	 1																																																																																																									5.692837																																																																																																		-5.692837	
 6 	 2																																																																																																									5.692837																																																																																																		-5.692837	
 6 	 3																																																																																																									5.692837																																																																																																		-5.692837	
 6 	 4																																																																																																									5.692837																																																																																																		-5.692837	
 6 	 5																																																																																																									5.692837																																																																																																		-5.692837	
 6 	 6																																																																																																									5.692837																																																																																																		-5.692837	
 6 	 7																																																																																																									5.692837																																																																																																		-5.692837	
 6 	 8																																																																																																									5.692837																																																																																																		-5.692837	
 6 	 9																																																																																																									5.692837																																																																																																		-5.692837	
 6 	 10																																																																																																									5.692837																																																																																																		-5.692837	
 6 	 11																																																																																																									5.692837																																																																																																		-5.692837	
 6 	 12																																																																																																									5.692837																																																																																																		-5.692837	
 6 	 13																																																																																																									5.692837																																																																																																		-5.692837	
 6 	 14																																																																																																									5.692837																																																																																																		-5.692837	
 6 	 15																																																																																																									5.692837																																																																																																		-5.692837	
 6 	 16																																																																																																									5.692837																																																																																																		-5.692837	
 6 	 17																																																																																																									5.692837																																																																																																		-5.692837	
 6 	 18																																																																																																									5.692837																																																																																																		-5.692837	
 6 	 19																																																																																																									5.692837																																																																																																		-5.692837	
 6 	 20																																																																																																									5.692837																																																																																																		-5.692837	
 6 	 21																																																																																																									5.692837																																																																																																		-5.692837	
 6 	 22																																																																																																									5.692837																																																																																																		-5.692837	
 6 	 23																																																																																																									5.692837																																																																																																		-5.692837	
 6 	 24																																																																																																									5.692837																																																																																																		-5.692837	
 7 	 1																																																																																																									5.692837																																																																																																		-5.692837	
 7 	 2																																																																																																									5.692837																																																																																																		-5.692837	
 7 	 3																																																																																																									5.692837																																																																																																		-5.692837	
 7 	 4																																																																																																									5.692837																																																																																																		-5.692837	
 7 	 5																																																																																																									5.692837																																																																																																		-5.692837	
 7 	 6																																																																																																									5.692837																																																																																																		-5.692837	
 7 	 7																																																																																																									5.692837																																																																																																		-5.692837	
 7 	 8																																																																																																									5.692837																																																																																																		-5.692837	
 7 	 9																																																																																																									5.692837																																																																																																		-5.692837	
 7 	 10																																																																																																									5.692837																																																																																																		-5.692837	
 7 	 11																																																																																																									5.692837																																																																																																		-5.692837	
 7 	 12																																																																																																									5.692837																																																																																																		-5.692837	
 7 	 13																																																																																																									5.692837																																																																																																		-5.692837	
 7 	 14																																																																																																									5.692837																																																																																																		-5.692837	
 7 	 15																																																																																																									5.692837																																																																																																		-5.692837	
 7 	 16																																																																																																									5.692837																																																																																																		-5.692837	
 7 	 17																																																																																																									5.692837																																																																																																		-5.692837	
 7 	 18																																																																																																									5.692837																																																																																																		-5.692837	
 7 	 19																																																																																																									5.692837																																																																																																		-5.692837	
 7 	 20																																																																																																									5.692837																																																																																																		-5.692837	
 7 	 21																																																																																																									5.692837																																																																																																		-5.692837	
 7 	 22																																																																																																									5.692837																																																																																																		-5.692837	
 7 	 23																																																																																																									5.692837																																																																																																		-5.692837	
 7 	 24																																																																																																									5.692837																																																																																																		-5.692837	
 8 	 1																																																																																																									5.692837																																																																																																		-5.692837	
 8 	 2																																																																																																									5.692837																																																																																																		-5.692837	
 8 	 3																																																																																																									5.692837																																																																																																		-5.692837	
 8 	 4																																																																																																									5.692837																																																																																																		-5.692837	
 8 	 5																																																																																																									5.692837																																																																																																		-5.692837	
 8 	 6																																																																																																									5.692837																																																																																																		-5.692837	
 8 	 7																																																																																																									5.692837																																																																																																		-5.692837	
 8 	 8																																																																																																									5.692837																																																																																																		-5.692837	
 8 	 9																																																																																																									5.692837																																																																																																		-5.692837	
 8 	 10																																																																																																									5.692837																																																																																																		-5.692837	
 8 	 11																																																																																																									5.692837																																																																																																		-5.692837	
 8 	 12																																																																																																									5.692837																																																																																																		-5.692837	
 8 	 13																																																																																																									5.692837																																																																																																		-5.692837	
 8 	 14																																																																																																									5.692837																																																																																																		-5.692837	
 8 	 15																																																																																																									5.692837																																																																																																		-5.692837	
 8 	 16																																																																																																									5.692837																																																																																																		-5.692837	
 8 	 17																																																																																																									5.692837																																																																																																		-5.692837	
 8 	 18																																																																																																									5.692837																																																																																																		-5.692837	
 8 	 19																																																																																																									5.692837																																																																																																		-5.692837	
 8 	 20																																																																																																									5.692837																																																																																																		-5.692837	
 8 	 21																																																																																																									5.692837																																																																																																		-5.692837	
 8 	 22																																																																																																									5.692837																																																																																																		-5.692837	
 8 	 23																																																																																																									5.692837																																																																																																		-5.692837	
 8 	 24																																																																																																									5.692837																																																																																																		-5.692837	
 9 	 1																																																																																																									5.692837																																																																																																		-5.692837	
 9 	 2																																																																																																									5.692837																																																																																																		-5.692837	
 9 	 3																																																																																																									5.692837																																																																																																		-5.692837	
 9 	 4																																																																																																									5.692837																																																																																																		-5.692837	
 9 	 5																																																																																																									5.692837																																																																																																		-5.692837	
 9 	 6																																																																																																									5.692837																																																																																																		-5.692837	
 9 	 7																																																																																																									5.692837																																																																																																		-5.692837	
 9 	 8																																																																																																									5.692837																																																																																																		-5.692837	
 9 	 9																																																																																																									5.692837																																																																																																		-5.692837	
 9 	 10																																																																																																									5.692837																																																																																																		-5.692837	
 9 	 11																																																																																																									5.692837																																																																																																		-5.692837	
 9 	 12																																																																																																									5.692837																																																																																																		-5.692837	
 9 	 13																																																																																																									5.692837																																																																																																		-5.692837	
 9 	 14																																																																																																									5.692837																																																																																																		-5.692837	
 9 	 15																																																																																																									5.692837																																																																																																		-5.692837	
 9 	 16																																																																																																									5.692837																																																																																																		-5.692837	
 9 	 17																																																																																																									5.692837																																																																																																		-5.692837	
 9 	 18																																																																																																									5.692837																																																																																																		-5.692837	
 9 	 19																																																																																																									5.692837																																																																																																		-5.692837	
 9 	 20																																																																																																									5.692837																																																																																																		-5.692837	
 9 	 21																																																																																																									5.692837																																																																																																		-5.692837	
 9 	 22																																																																																																									5.692837																																																																																																		-5.692837	
 9 	 23																																																																																																									5.692837																																																																																																		-5.692837	
 9 	 24																																																																																																									5.692837																																																																																																		-5.692837	
 10 	 1																																																																																																									5.692837																																																																																																		-5.692837	
 10 	 2																																																																																																									5.692837																																																																																																		-5.692837	
 10 	 3																																																																																																									5.692837																																																																																																		-5.692837	
 10 	 4																																																																																																									5.692837																																																																																																		-5.692837	
 10 	 5																																																																																																									5.692837																																																																																																		-5.692837	
 10 	 6																																																																																																									5.692837																																																																																																		-5.692837	
 10 	 7																																																																																																									5.692837																																																																																																		-5.692837	
 10 	 8																																																																																																									5.692837																																																																																																		-5.692837	
 10 	 9																																																																																																									5.692837																																																																																																		-5.692837	
 10 	 10																																																																																																									5.692837																																																																																																		-5.692837	
 10 	 11																																																																																																									5.692837																																																																																																		-5.692837	
 10 	 12																																																																																																									5.692837																																																																																																		-5.692837	
 10 	 13																																																																																																									5.692837																																																																																																		-5.692837	
 10 	 14																																																																																																									5.692837																																																																																																		-5.692837	
 10 	 15																																																																																																									5.692837																																																																																																		-5.692837	
 10 	 16																																																																																																									5.692837																																																																																																		-5.692837	
 10 	 17																																																																																																									5.692837																																																																																																		-5.692837	
 10 	 18																																																																																																									5.692837																																																																																																		-5.692837	
 10 	 19																																																																																																									5.692837																																																																																																		-5.692837	
 10 	 20																																																																																																									5.692837																																																																																																		-5.692837	
 10 	 21																																																																																																									5.692837																																																																																																		-5.692837	
 10 	 22																																																																																																									5.692837																																																																																																		-5.692837	
 10 	 23																																																																																																									5.692837																																																																																																		-5.692837	
 10 	 24																																																																																																									5.692837																																																																																																		-5.692837	
 11 	 1																																																																																																									5.692837																																																																																																		-5.692837	
 11 	 2																																																																																																									5.692837																																																																																																		-5.692837	
 11 	 3																																																																																																									5.692837																																																																																																		-5.692837	
 11 	 4																																																																																																									5.692837																																																																																																		-5.692837	
 11 	 5																																																																																																									5.692837																																																																																																		-5.692837	
 11 	 6																																																																																																									5.692837																																																																																																		-5.692837	
 11 	 7																																																																																																									5.692837																																																																																																		-5.692837	
 11 	 8																																																																																																									5.692837																																																																																																		-5.692837	
 11 	 9																																																																																																									5.692837																																																																																																		-5.692837	
 11 	 10																																																																																																									5.692837																																																																																																		-5.692837	
 11 	 11																																																																																																									5.692837																																																																																																		-5.692837	
 11 	 12																																																																																																									5.692837																																																																																																		-5.692837	
 11 	 13																																																																																																									5.692837																																																																																																		-5.692837	
 11 	 14																																																																																																									5.692837																																																																																																		-5.692837	
 11 	 15																																																																																																									5.692837																																																																																																		-5.692837	
 11 	 16																																																																																																									5.692837																																																																																																		-5.692837	
 11 	 17																																																																																																									5.692837																																																																																																		-5.692837	
 11 	 18																																																																																																									5.692837																																																																																																		-5.692837	
 11 	 19																																																																																																									5.692837																																																																																																		-5.692837	
 11 	 20																																																																																																									5.692837																																																																																																		-5.692837	
 11 	 21																																																																																																									5.692837																																																																																																		-5.692837	
 11 	 22																																																																																																									5.692837																																																																																																		-5.692837	
 11 	 23																																																																																																									5.692837																																																																																																		-5.692837	
 11 	 24																																																																																																									5.692837																																																																																																		-5.692837	
 12 	 1																																																																																																									5.692837																																																																																																		-5.692837	
 12 	 2																																																																																																									5.692837																																																																																																		-5.692837	
 12 	 3																																																																																																									5.692837																																																																																																		-5.692837	
 12 	 4																																																																																																									5.692837																																																																																																		-5.692837	
 12 	 5																																																																																																									5.692837																																																																																																		-5.692837	
 12 	 6																																																																																																									5.692837																																																																																																		-5.692837	
 12 	 7																																																																																																									5.692837																																																																																																		-5.692837	
 12 	 8																																																																																																									5.692837																																																																																																		-5.692837	
 12 	 9																																																																																																									5.692837																																																																																																		-5.692837	
 12 	 10																																																																																																									5.692837																																																																																																		-5.692837	
 12 	 11																																																																																																									5.692837																																																																																																		-5.692837	
 12 	 12																																																																																																									5.692837																																																																																																		-5.692837	
 12 	 13																																																																																																									5.692837																																																																																																		-5.692837	
 12 	 14																																																																																																									5.692837																																																																																																		-5.692837	
 12 	 15																																																																																																									5.692837																																																																																																		-5.692837	
 12 	 16																																																																																																									5.692837																																																																																																		-5.692837	
 12 	 17																																																																																																									5.692837																																																																																																		-5.692837	
 12 	 18																																																																																																									5.692837																																																																																																		-5.692837	
 12 	 19																																																																																																									5.692837																																																																																																		-5.692837	
 12 	 20																																																																																																									5.692837																																																																																																		-5.692837	
